t
1.570880
1.569472
1.579968
1.569920
1.567296
1.569024
1.568352
1.569056
1.570688
1.566624
1.569792
1.569120
1.571296
1.566368
1.572704
1.570912
1.567424
1.564000
1.568288
1.569984
1.569056
1.567744
1.569056
1.570432
1.568320
1.568704
1.567232
1.583424
1.567648
1.569408
1.568256
1.568576
1.569568
1.569152
1.569344
1.568384
1.570368
1.567776
1.568832
1.570592
1.569696
1.570656
1.570400
1.568768
1.567296
1.569984
1.571200
1.565280
1.569568
1.566912
1.567776
1.571360
1.569824
1.569792
1.570624
1.567424
1.567808
1.567872
1.570080
1.572160
1.570432
1.567648
1.569472
1.569440
1.570912
1.568704
1.570336
1.568992
1.569152
1.569888
1.569824
1.568512
1.569344
1.567008
1.572480
1.570560
1.567104
1.569184
1.566816
1.571360
1.566208
1.568352
1.569184
1.568864
1.568256
1.566080
1.569024
1.567584
1.571296
1.570048
1.570624
1.565056
1.570336
1.569920
1.570240
1.567008
1.568832
1.569184
1.570304
1.570208
1.570976
1.568064
1.570176
1.569120
1.569600
1.569952
1.570624
1.568480
1.572064
1.571040
1.569088
1.571168
1.567264
1.569920
1.568640
1.568256
1.567392
1.567200
1.568320
1.569728
1.568288
1.567808
1.568192
1.569952
1.566272
1.572480
1.570720
1.566848
1.569472
1.567296
1.566624
1.570560
1.567040
1.568864
1.568608
1.571424
1.567616
1.569216
1.569088
1.568160
1.570752
1.568512
1.574336
1.569888
1.567168
1.570752
1.569568
1.569408
1.570624
1.570016
1.569824
1.569184
1.569952
1.568800
1.571392
1.567296
1.568320
1.565984
1.567008
1.569280
1.570752
1.569312
1.568640
1.569952
1.571936
1.568832
1.567008
1.566240
1.568576
1.569216
1.569280
1.569056
1.566784
1.566336
1.570048
1.568352
1.567584
1.569696
1.571232
1.567840
1.567136
1.568832
1.566688
1.569184
1.569152
1.569280
1.572288
1.566752
1.568096
1.569728
1.569216
1.570336
1.569344
1.568768
1.569472
1.567872
1.569760
1.573216
1.571776
1.570752
1.570112
1.568800
1.569440
1.571072
1.569216
1.568512
1.569792
1.569408
1.569312
1.571680
1.568352
1.569280
1.567840
1.568416
1.569632
1.569248
1.568064
1.568960
1.567616
1.570432
1.569024
1.569664
1.572256
1.568000
1.568960
1.569408
1.569952
1.569472
1.568768
1.568800
1.570848
1.567072
1.567392
1.568384
1.569440
1.566304
1.568448
1.570528
1.569248
1.577440
1.569280
1.570752
1.568448
1.567456
1.568640
1.572864
1.571456
1.570112
1.565280
1.570816
1.567104
1.568512
1.567264
1.570944
1.571200
1.569088
1.570880
1.568384
1.568320
1.570400
1.569472
1.570816
1.567808
1.568384
1.570080
1.569696
1.566912
1.569248
1.569472
1.568928
1.569088
1.569696
1.573376
1.568704
1.570880
1.572512
1.567968
1.571232
1.571456
1.569632
1.571552
1.567008
1.570656
1.572192
1.570272
1.566272
1.570912
1.568640
1.568160
1.569536
1.566560
1.569664
1.569088
1.568864
1.568928
1.569632
1.568928
1.569152
1.568960
1.571936
1.572416
1.571904
1.565632
1.568416
1.567456
1.567424
1.568192
1.566720
1.571072
1.570176
1.569568
1.569984
1.571872
1.570528
1.572544
1.571904
1.570336
1.569536
1.569152
1.570528
1.570624
1.570496
1.569888
1.568608
1.570464
1.569600
1.567680
1.568512
1.566304
1.567904
1.570144
1.567584
1.568064
1.569536
1.571040
1.569856
1.568640
1.572704
1.570144
1.569120
1.568928
1.569312
1.570432
1.568224
1.581408
1.566816
1.568608
1.569088
1.571424
1.568704
1.568352
1.571328
1.570272
1.570464
1.570656
1.569312
1.566208
1.569664
1.568448
1.569536
1.568064
1.571552
1.569824
1.569120
1.569120
1.570752
1.568864
1.567488
1.569888
1.566688
1.568640
1.569312
1.569600
1.568288
1.565920
1.569728
1.570944
1.569408
1.570528
1.568384
1.568736
1.570208
1.569696
1.567616
1.569312
1.567968
1.567328
1.569920
1.569024
1.571104
1.565888
1.569216
1.567168
1.568864
1.569088
1.568128
1.567168
1.569120
1.568768
1.571136
1.569152
1.568384
1.568960
1.570688
1.568224
1.567616
1.571104
1.565312
1.571392
1.566240
1.567488
1.572096
1.570560
1.568160
1.571328
1.570080
1.568928
1.571488
1.568192
1.568736
1.569792
1.567968
1.571200
1.569632
1.570048
1.570112
1.568992
1.568448
1.563616
1.570464
1.570464
1.566304
1.570304
1.567936
1.567808
1.571328
1.569440
1.569376
1.569792
1.569056
1.570048
1.571296
1.566720
1.568832
1.571936
1.566784
1.571488
1.569248
1.572576
1.570688
1.567936
1.569216
1.569952
1.569760
1.568768
1.568960
1.568704
1.571264
1.569472
1.569056
1.569952
1.570784
1.571616
1.572896
1.573600
1.569344
1.567840
1.568480
1.571168
1.567552
1.569824
1.568608
1.568288
1.568416
1.570208
1.570560
1.569088
1.569792
1.570592
1.569088
1.569888
1.567840
1.569056
1.570144
1.568928
1.567872
1.568256
1.569632
1.567584
1.568864
1.568320
1.568928
1.564608
1.568384
1.570400
1.568512
1.569984
1.569120
1.569056
1.567904
1.567744
1.567840
1.569536
1.569216
1.567872
1.571136
1.567616
1.566304
1.567968
1.566368
1.569856
1.571520
1.567808
1.571552
1.573024
1.566432
1.563776
1.568672
1.572544
1.567360
1.568000
1.571648
1.569184
1.568480
1.567200
1.569728
1.569088
1.570080
1.569920
1.567392
1.568448
1.567424
1.567648
1.568800
1.567744
1.568544
1.567776
1.569472
1.569408
1.570848
1.568192
1.575776
1.568992
1.572640
1.567520
1.569056
1.568640
1.568384
1.567104
1.568384
1.568288
1.568416
1.567680
1.567776
1.568960
1.568000
1.568736
1.569408
1.566624
1.568160
1.565696
1.567616
1.568256
1.568480
1.569024
1.569504
1.569280
1.566432
1.569920
1.568608
1.568832
1.567264
1.572768
1.567456
1.567648
1.571168
1.565792
1.569504
1.570016
1.570208
1.569600
1.568768
1.571136
1.569152
1.571904
1.569024
1.567040
1.569792
1.569568
